id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_short_name
ENSG00000272354,0.2792154637000644,-0.16627571427193985,3.139420130161856,-0.05296383006353703,0.9577607266719321,NA,RP11-307L14.2
ENSG00000250081,0.03208375290371467,-1.6672883031571946,3.195527457274613,-0.5217568384091382,0.6018396448097918,NA,CTD-2116N20.1
ENSG00000269961,0.8078404500949536,-1.6744724989784936,1.6829568930668135,-0.9949586384991365,0.3197563813914854,NA,CTD-2033C11.1
ENSG00000253744,0.012342240880317734,-2.087770769299061,3.208213186021139,-0.6507581161987358,0.5152026411399608,NA,AC025442.3
ENSG00000248846,0,NA,NA,NA,NA,NA,CTD-2016O11.1
ENSG00000251391,0,NA,NA,NA,NA,NA,RP11-305P14.1
ENSG00000250313,0,NA,NA,NA,NA,NA,RP11-5P22.3
ENSG00000229666,1.6491751435872772,2.035965384433653,1.8115065444638563,1.1239072752211496,0.26105236463445636,NA,MAST4-AS1
ENSG00000270107,1.6223227569156708,-2.141699078991399,1.5537193869611763,-1.3784336457178514,0.16806944136011506,NA,CTD-2306M10.1
ENSG00000251206,0,NA,NA,NA,NA,NA,CTD-2187J20.1
ENSG00000249364,0,NA,NA,NA,NA,NA,RP11-434D9.1
ENSG00000249736,0.3276687101811993,-0.5712487069888048,2.6777632966107943,-0.21333054632268128,0.8310691493681897,NA,RP11-83M16.5
ENSG00000250421,0,NA,NA,NA,NA,NA,RP11-83M16.6
ENSG00000249894,0,NA,NA,NA,NA,NA,RP11-434D9.2
ENSG00000253787,0,NA,NA,NA,NA,NA,RP11-404L6.2
ENSG00000251044,0,NA,NA,NA,NA,NA,CTD-2582M21.1
ENSG00000248884,0.5335757633901721,-1.0696203114175862,2.4315387840234073,-0.4398944069679661,0.6600135869381671,NA,CTC-537E7.3
ENSG00000249588,0,NA,NA,NA,NA,NA,CTC-537E7.1
ENSG00000248359,0,NA,NA,NA,NA,NA,CTC-537E7.2
ENSG00000249335,0,NA,NA,NA,NA,NA,CTC-340D7.1
ENSG00000250066,0,NA,NA,NA,NA,NA,RP11-141O11.1
ENSG00000249352,0,NA,NA,NA,NA,NA,7SK
ENSG00000250237,0,NA,NA,NA,NA,NA,CTC-498J12.1
ENSG00000248664,0.09608059886034125,-1.0255004718212406,3.160837709066349,-0.3244394575778944,0.7456053510551903,NA,CTC-498J12.3
ENSG00000152939,0.44446672045073965,-1.917398912479067,3.1518613792261165,-0.6083385916387763,0.5429629306149717,NA,MARVELD2
ENSG00000249295,0,NA,NA,NA,NA,NA,RP11-241G9.3
ENSG00000205572,0.18421310795033197,-2.187243364612442,3.181884814352365,-0.6874049477676111,0.49182758059230874,NA,SERF1B
ENSG00000254353,0.03318087474144122,-3.1589662451898692,3.2346908946525916,-0.9765898344141921,0.328772253782668,NA,RP11-195E2.4
ENSG00000250387,0,NA,NA,NA,NA,NA,RP11-136K7.2
ENSG00000253985,0,NA,NA,NA,NA,NA,RP11-136K7.3
